,index,location,bhk,total_sqft,bath,price,encoded_location
1560,2063,Panathur,3,1546.0,3.0,99.0,180
1561,2064,Ambedkar Nagar,2,1424.0,2.0,90.0,13
1562,2065,Bellandur,3,1398.0,3.0,68.0,40
1563,2068,Brookefield,3,1476.0,3.0,105.0,51
1564,2070,Magadi Road,3,1322.0,2.0,58.82,155
1565,2072,others,2,1100.0,2.0,55.0,230
1566,2074,Sarjapur,3,1285.0,2.0,68.0,193
1567,2075,Ambalipura,2,1150.0,2.0,80.0,12
1568,2076,Thanisandra,3,1430.0,2.0,56.0,209
1569,2077,Marathahalli,3,1350.0,2.0,62.0,161
1570,2079,Thubarahalli,2,1185.0,2.0,65.0,211
1571,2080,Bannerghatta Road,3,1760.0,3.0,67.0,34
1572,2082,Kanakpura Road,2,900.0,2.0,41.0,127
1573,2083,Kanakpura Road,2,1297.0,2.0,105.0,127
1574,2085,Ramamurthy Nagar,2,950.0,2.0,50.79,188
1575,2087,BTM 2nd Stage,2,950.0,2.0,52.0,22
1576,2088,Yeshwanthpur,2,1277.5,2.0,95.815,229
1577,2089,Electronic City,3,1571.0,3.0,89.0,74
1578,2090,Electronic City Phase II,2,1031.0,2.0,55.0,75
1579,2091,Whitefield,2,1485.0,2.0,90.0,224
1580,2092,Ananth Nagar,2,1109.0,2.0,60.0,16
1581,2093,Koramangala,3,2200.0,3.0,180.0,144
1582,2094,Whitefield,1,950.0,1.0,50.0,224
1583,2098,Electronic City Phase II,2,1003.0,2.0,40.6,75
1584,2100,9th Phase JP Nagar,2,1080.0,2.0,37.0,8
1585,2101,Hulimavu,2,1255.0,2.0,73.0,105
1586,2102,Banaswadi,2,1250.0,2.0,60.0,31
1587,2104,Ramamurthy Nagar,3,1200.0,2.0,66.0,188
1588,2105,others,2,824.0,2.0,60.0,230
1589,2108,Kothanur,5,9600.0,5.0,550.0,146
1590,2109,Uttarahalli,3,1330.0,2.0,47.0,216
1591,2110,Kaikondrahalli,3,1220.0,3.0,56.0,120
1592,2111,Electronic City,3,1111.0,3.0,50.0,74
1593,2112,Kothannur,2,1197.0,2.0,47.88,145
1594,2113,Marathahalli,4,2519.0,5.0,185.0,161
1595,2114,others,3,1340.0,2.0,100.0,230
1596,2116,Hoodi,3,1837.0,3.0,145.0,97
1597,2118,Kudlu Gate,2,1238.0,2.0,55.0,148
1598,2119,7th Phase JP Nagar,3,1405.0,2.0,59.01,6
1599,2120,Doddaballapur,4,1690.0,3.0,80.0,68
1600,2121,others,3,1620.0,2.0,110.0,230
1601,2122,Kanakpura Road,3,1673.0,3.0,115.0,127
1602,2123,Margondanahalli,2,1090.0,2.0,58.0,162
1603,2124,Varthur,2,1112.0,2.0,40.0,217
1604,2125,Marathahalli,3,1385.0,2.0,66.65,161
1605,2127,Subramanyapura,2,985.0,2.0,58.0,205
1606,2128,Kanakpura Road,1,825.0,1.0,36.29,127
1607,2129,Kanakpura Road,2,1080.0,2.0,37.8,127
1608,2130,Hosa Road,2,1430.0,2.0,97.52,101
1609,2131,Kengeri Satellite Town,2,1050.0,2.0,43.0,136
1610,2132,Kumaraswami Layout,4,2000.0,4.0,139.0,149
1611,2133,Banashankari Stage VI,4,4800.0,4.0,190.0,30
1612,2134,others,3,1533.0,3.0,115.0,230
1613,2139,Prithvi Layout,2,1352.0,2.0,87.5,181
1614,2140,Harlur,3,1754.0,3.0,125.0,91
1615,2141,others,3,1560.0,3.0,85.0,230
1616,2143,Whitefield,4,3584.0,4.0,199.0,224
1617,2144,Channasandra,3,1470.0,2.0,90.0,56
1618,2145,9th Phase JP Nagar,2,1035.0,2.0,45.0,8
1619,2147,Kammanahalli,2,1160.0,2.0,52.0,124
1620,2148,Jakkur,2,1100.0,2.0,52.0,110
1621,2149,Horamavu Agara,2,1170.0,2.0,38.0,98
1622,2150,Bannerghatta Road,1,595.0,1.0,31.83,34
1623,2151,HSR Layout,3,1650.0,3.0,110.0,89
1624,2154,others,3,1375.0,2.0,48.06,230
1625,2155,Ramagondanahalli,2,1235.0,2.0,46.8,187
1626,2156,others,1,750.0,1.0,25.0,230
1627,2157,7th Phase JP Nagar,3,1400.0,3.0,115.0,6
1628,2158,others,3,1270.0,2.0,50.79,230
1629,2159,Bannerghatta Road,2,1105.0,2.0,51.0,34
1630,2160,others,3,1375.0,2.0,85.0,230
1631,2161,Attibele,4,2168.0,4.0,95.0,21
1632,2163,Yelahanka,2,1065.0,2.0,40.84,226
1633,2166,Whitefield,1,825.0,1.0,45.0,224
1634,2167,others,2,1095.0,2.0,40.0,230
1635,2169,others,3,1440.0,2.0,60.33,230
1636,2170,Electronic City,2,870.0,2.0,39.5,74
1637,2171,Panathur,2,1195.0,2.0,84.0,180
1638,2172,others,2,1200.0,2.0,49.5,230
1639,2173,Raja Rajeshwari Nagar,3,1530.0,3.0,61.2,184
1640,2174,Padmanabhanagar,3,1708.0,2.0,90.5,178
1641,2175,others,2,975.0,2.0,43.0,230
1642,2176,KR Puram,2,750.0,2.0,25.0,115
1643,2178,Iblur Village,3,1920.0,3.0,130.0,107
1644,2180,Thanisandra,2,1183.0,2.0,58.56,209
1645,2182,Mico Layout,3,1550.0,2.0,65.0,163
1646,2183,Kaggadasapura,2,1110.0,2.0,53.0,118
1647,2185,Kaggadasapura,2,1105.0,2.0,38.67,118
1648,2186,Anekal,3,1800.0,3.0,68.0,17
1649,2187,others,5,2800.0,4.0,200.0,230
1650,2188,Bommanahalli,2,1000.0,2.0,29.9,47
1651,2189,Prithvi Layout,2,1190.0,2.0,68.0,181
1652,2191,Hebbal,4,3067.0,4.0,230.0,92
1653,2192,Sarjapur  Road,3,1929.0,4.0,103.0,194
1654,2193,Ramamurthy Nagar,3,1525.0,3.0,100.0,188
1655,2194,Nehru Nagar,3,1775.0,3.0,110.0,174
1656,2195,Banashankari,2,1125.0,2.0,63.0,26
1657,2196,others,2,900.0,2.0,42.0,230
1658,2197,Sarjapur  Road,2,1155.0,2.0,58.0,194
1659,2198,Hulimavu,4,1200.0,4.0,75.0,105
1660,2199,Sonnenahalli,2,1268.0,2.0,73.0,204
1661,2200,others,3,1500.0,3.0,88.0,230
1662,2201,Electronic City,1,630.0,1.0,47.0,74
1663,2202,Seegehalli,3,1525.0,3.0,65.0,198
1664,2203,Kaggadasapura,2,1060.0,2.0,48.0,118
1665,2204,Lingadheeranahalli,3,1687.0,3.0,127.0,154
1666,2205,Thanisandra,3,1847.0,3.0,123.0,209
1667,2206,Begur Road,3,1410.0,2.0,53.0,39
1668,2207,7th Phase JP Nagar,2,1075.0,2.0,42.99,6
1669,2211,others,2,1010.0,2.0,46.0,230
1670,2214,Kanakpura Road,2,983.0,2.0,50.6,127
1671,2215,Kasturi Nagar,2,1101.0,2.0,65.0,131
1672,2216,others,2,1140.0,2.0,76.0,230
1673,2218,Kengeri Satellite Town,2,1007.0,2.0,42.0,136
1674,2219,Bellandur,3,2039.0,3.0,168.0,40
1675,2221,others,2,1198.0,2.0,84.0,230
1676,2224,others,2,1370.0,2.0,75.0,230
1677,2225,others,2,1316.0,2.0,55.5,230
1678,2226,Kaggadasapura,3,1350.0,3.0,55.5,118
1679,2227,others,2,1050.0,2.0,43.0,230
1680,2228,KR Puram,3,1128.76,3.0,47.405,115
1681,2229,Electronic City,2,921.0,2.0,34.0,74
1682,2230,Kundalahalli,2,1010.0,2.0,49.27,150
1683,2231,KR Puram,2,1015.0,2.0,43.0,115
1684,2232,TC Palaya,3,1200.0,2.0,66.5,207
1685,2233,Lakshminarayana Pura,2,1179.0,2.0,75.0,153
1686,2234,Anjanapura,4,1850.0,4.0,86.0,18
1687,2236,Bellandur,3,1605.0,3.0,85.0,40
1688,2237,Banashankari Stage VI,4,2800.0,4.0,89.0,30
1689,2240,others,6,2400.0,7.0,110.0,230
1690,2241,others,2,1000.0,1.0,55.0,230
1691,2242,Ramamurthy Nagar,2,1200.0,2.0,80.0,188
1692,2244,Kammasandra,2,1200.0,2.0,66.0,125
1693,2245,others,2,1200.0,2.0,50.0,230
1694,2246,Hennur,2,1255.0,2.0,57.5,95
1695,2248,Kanakpura Road,3,1592.0,3.0,125.0,127
1696,2249,others,2,1313.0,2.0,58.27,230
1697,2250,Kogilu,3,1934.0,3.0,150.0,142
1698,2251,Harlur,2,1200.0,2.0,49.5,91
1699,2252,Uttarahalli,6,3600.0,6.0,120.0,216
1700,2253,Old Madras Road,2,935.0,2.0,45.0,177
1701,2254,Bommasandra,2,877.0,2.0,30.0,48
1702,2255,others,2,936.0,2.0,42.0,230
1703,2256,Nagasandra,3,1470.0,2.0,110.0,170
1704,2257,others,1,1050.0,1.0,70.0,230
1705,2258,Hennur Road,2,1232.0,2.0,69.61,96
1706,2259,Ambedkar Nagar,3,2225.0,4.0,169.0,13
1707,2260,others,3,1200.0,2.0,80.0,230
1708,2261,Dasarahalli,3,1901.0,3.0,119.0,64
1709,2262,Sarjapur  Road,3,1819.0,3.0,100.0,194
1710,2266,9th Phase JP Nagar,4,5000.0,4.0,290.0,8
1711,2268,others,2,1256.0,2.0,60.0,230
1712,2269,7th Phase JP Nagar,2,1100.0,2.0,44.0,6
1713,2270,TC Palaya,4,4800.0,3.0,302.0,207
1714,2271,Kothanur,3,1435.0,3.0,70.0,146
1715,2272,6th Phase JP Nagar,4,3245.0,4.0,250.0,5
1716,2273,Sarjapur  Road,3,1845.0,4.0,110.0,194
1717,2274,Jigani,3,2400.0,4.0,130.0,113
1718,2276,Ulsoor,2,1200.0,2.0,60.0,215
1719,2277,Talaghattapura,3,2254.0,3.0,170.0,208
1720,2279,others,2,1020.0,2.0,37.0,230
1721,2280,Bommanahalli,1,515.0,1.0,25.0,47
1722,2281,Lingadheeranahalli,3,1893.0,3.0,140.0,154
1723,2283,others,2,830.0,2.0,34.0,230
1724,2284,Singasandra,2,600.0,2.0,36.5,201
1725,2287,Kasavanhalli,2,1200.0,2.0,78.0,130
1726,2288,Sarjapur  Road,2,1233.0,2.0,77.65,194
1727,2289,Bannerghatta Road,2,1255.0,2.0,65.26,34
1728,2290,Begur Road,2,1200.0,2.0,37.8,39
1729,2291,Varthur,3,2145.0,3.0,175.0,217
1730,2292,1st Phase JP Nagar,5,1500.0,5.0,85.0,1
1731,2293,Kothannur,2,740.0,2.0,34.0,145
1732,2294,Kengeri,3,1250.0,3.0,48.0,135
1733,2295,others,2,1210.0,2.0,40.0,230
1734,2296,Sarjapur  Road,3,1525.0,2.0,60.0,194
1735,2297,Kogilu,1,540.0,1.0,36.0,142
1736,2298,Tumkur Road,3,1240.0,2.0,84.0,214
1737,2299,Subramanyapura,3,1245.0,2.0,68.0,205
1738,2301,Hosa Road,2,1104.0,2.0,36.43,101
1739,2302,Bisuvanahalli,3,1075.0,2.0,35.99,46
1740,2304,Whitefield,2,1155.0,2.0,60.0,224
1741,2305,others,2,1520.0,2.0,62.0,230
1742,2307,Harlur,2,1290.0,2.0,85.0,91
1743,2308,others,3,2300.0,3.0,80.0,230
1744,2309,Kannamangala,4,3000.0,4.0,200.0,128
1745,2311,others,1,400.0,1.0,14.0,230
1746,2312,Banashankari,3,1340.0,2.0,53.6,26
1747,2315,Hennur Road,2,987.0,2.0,49.0,96
1748,2316,Old Madras Road,3,1720.0,3.0,100.0,177
1749,2317,Hebbal,2,1040.0,2.0,50.0,92
1750,2318,Anandapura,2,900.0,2.0,64.0,15
1751,2319,Raja Rajeshwari Nagar,2,1030.0,2.0,50.0,184
1752,2320,Neeladri Nagar,3,2556.0,3.0,133.0,173
1753,2323,Balagere,2,1028.0,2.0,31.86,25
1754,2324,7th Phase JP Nagar,2,1270.0,2.0,83.0,6
1755,2325,Sahakara Nagar,3,1655.0,3.0,115.0,190
1756,2326,Electronics City Phase 1,2,940.0,2.0,40.0,76
1757,2327,Domlur,2,1050.0,2.0,85.0,71
1758,2329,others,2,946.0,2.0,38.0,230
1759,2332,Vittasandra,2,1404.0,2.0,75.0,223
1760,2333,Sarjapur,3,1525.0,2.0,48.0,193
1761,2334,Kengeri,2,1025.0,2.0,57.0,135
1762,2336,others,2,860.0,1.0,43.0,230
1763,2337,Talaghattapura,3,1223.0,2.0,42.81,208
1764,2339,Kothannur,2,1197.0,2.0,47.8,145
1765,2340,Garudachar Palya,2,1150.0,2.0,52.75,79
1766,2342,R.T. Nagar,2,1040.0,2.0,46.0,182
1767,2343,Banashankari,2,1310.0,2.0,80.0,26
1768,2344,Uttarahalli,3,1788.0,3.0,98.34,216
1769,2345,Raja Rajeshwari Nagar,2,1144.0,2.0,38.55,184
1770,2346,Anjanapura,2,1070.0,2.0,39.0,18
1771,2347,others,2,1200.0,2.0,70.0,230
1772,2348,Ambedkar Nagar,3,1862.0,3.0,120.0,13
1773,2349,Margondanahalli,2,1200.0,2.0,58.5,162
1774,2351,Kasavanhalli,3,1646.0,3.0,79.5,130
1775,2352,Sarjapur  Road,4,4395.0,4.0,242.0,194
1776,2354,Iblur Village,3,1995.0,3.0,135.0,107
1777,2356,Hosakerehalli,2,1085.0,2.0,47.74,102
1778,2357,Budigere,2,1139.0,2.0,56.8,52
1779,2358,Haralur Road,2,1092.0,2.0,44.0,90
1780,2359,others,3,1767.0,3.0,98.0,230
1781,2360,others,3,1700.0,3.0,80.0,230
1782,2361,Bellandur,3,1692.0,3.0,88.0,40
1783,2362,6th Phase JP Nagar,3,1645.0,3.0,100.0,5
1784,2363,Uttarahalli,3,1345.0,2.0,57.0,216
1785,2365,Gollarapalya Hosahalli,3,1408.0,3.0,62.0,81
1786,2369,Thigalarapalya,3,2072.0,4.0,150.0,210
1787,2371,Electronics City Phase 1,3,2040.0,3.0,137.0,76
1788,2372,Sarjapur  Road,3,1220.0,3.0,56.0,194
1789,2374,others,2,1300.0,2.0,79.0,230
1790,2375,Electronics City Phase 1,2,1150.0,2.0,39.0,76
1791,2376,KR Puram,2,1470.0,2.0,86.0,115
1792,2377,Hosa Road,2,1063.0,2.0,31.9,101
1793,2378,others,2,1311.0,2.0,48.0,230
1794,2381,others,3,1400.0,2.0,55.0,230
1795,2384,Vidyaranyapura,2,1060.0,2.0,55.0,219
1796,2386,Sector 7 HSR Layout,3,1760.0,3.0,145.0,197
1797,2387,Whitefield,3,2010.0,3.0,92.0,224
1798,2388,Kanakpura Road,3,1480.0,2.0,64.23,127
1799,2389,8th Phase JP Nagar,3,1230.0,2.0,43.5,7
1800,2390,Gottigere,3,1300.0,3.0,65.0,82
1801,2393,Singasandra,2,1100.0,2.0,52.0,201
1802,2394,Harlur,3,1752.12,3.0,116.0,91
1803,2395,Marathahalli,2,957.0,2.0,46.9,161
1804,2396,Balagere,1,790.5,1.0,41.9,25
1805,2397,others,3,1942.0,3.0,102.0,230
1806,2398,others,2,1000.0,2.0,53.0,230
1807,2399,Yeshwanthpur,1,668.0,1.0,36.85,229
1808,2402,Uttarahalli,2,1089.0,2.0,43.55,216
1809,2403,Thanisandra,3,1800.0,3.0,90.0,209
1810,2405,Yelahanka,2,1036.0,2.0,39.35,226
1811,2406,Marathahalli,3,1583.0,3.0,105.0,161
1812,2407,7th Phase JP Nagar,4,3300.0,4.0,150.0,6
1813,2408,Padmanabhanagar,2,1100.0,2.0,65.0,178
1814,2410,Vittasandra,2,1246.0,2.0,65.0,223
1815,2411,Dodda Nekkundi,2,850.0,2.0,28.0,67
1816,2412,Raja Rajeshwari Nagar,2,1196.0,2.0,51.51,184
1817,2413,Thanisandra,3,1697.0,3.0,114.0,209
1818,2414,TC Palaya,2,1000.0,2.0,64.0,207
1819,2415,HRBR Layout,3,1567.0,3.0,90.0,88
1820,2418,others,2,950.0,2.0,45.0,230
1821,2419,others,2,1022.0,2.0,52.0,230
1822,2422,Bharathi Nagar,2,1322.0,2.0,68.0,42
1823,2423,others,4,1800.0,4.0,145.0,230
1824,2424,Doddakallasandra,3,1460.0,2.0,58.39,69
1825,2425,others,2,990.0,2.0,44.55,230
1826,2427,Whitefield,3,1635.0,2.0,85.0,224
1827,2429,Padmanabhanagar,4,3400.0,3.0,210.0,178
1828,2431,EPIP Zone,4,3035.0,5.0,200.0,73
1829,2432,others,3,1533.0,3.0,85.0,230
1830,2433,Akshaya Nagar,3,1720.0,3.0,134.0,11
1831,2435,Yeshwanthpur,2,1185.0,2.0,75.84,229
1832,2436,Varthur Road,2,900.0,2.0,27.0,218
1833,2438,Electronic City Phase II,2,1031.0,2.0,56.35,75
1834,2443,Hennur,2,1259.0,2.0,57.0,95
1835,2444,Raja Rajeshwari Nagar,3,1570.0,3.0,88.0,184
1836,2446,Whitefield,2,1216.0,2.0,79.0,224
1837,2447,Sarjapur  Road,3,1428.0,2.0,66.0,194
1838,2448,Begur Road,2,1160.0,2.0,40.59,39
1839,2450,others,3,1475.0,3.0,70.0,230
1840,2451,Harlur,3,1754.0,3.0,135.0,91
1841,2452,Rayasandra,3,1639.0,3.0,83.0,189
1842,2453,Hennur Road,3,1804.0,3.0,102.0,96
1843,2454,Whitefield,3,1200.0,3.0,56.2,224
1844,2455,others,2,1135.0,2.0,55.0,230
1845,2456,Begur Road,2,1260.0,2.0,46.62,39
1846,2458,Hennur Road,3,2160.0,3.0,160.0,96
1847,2460,Rachenahalli,2,1220.0,2.0,59.5,183
1848,2461,Margondanahalli,2,1200.0,2.0,67.0,162
1849,2462,Yelahanka,2,1300.0,2.0,65.0,226
1850,2463,Cox Town,1,605.0,1.0,29.0,62
1851,2465,Bhoganhalli,2,1444.0,2.0,75.97,43
1852,2466,Amruthahalli,2,924.0,2.0,45.0,14
1853,2467,Kaikondrahalli,2,1000.0,2.0,30.0,120
1854,2470,Bisuvanahalli,2,845.0,2.0,29.0,46
1855,2471,Kanakpura Road,2,700.0,2.0,35.0,127
1856,2472,Kothanur,2,1187.0,2.0,58.0,146
1857,2473,Kaggadasapura,3,1625.0,3.0,55.0,118
1858,2474,Devarachikkanahalli,2,1200.0,2.0,83.0,66
1859,2475,others,2,1452.55,2.0,110.0,230
1860,2476,others,3,2357.0,3.0,151.0,230
1861,2477,Kaval Byrasandra,2,1200.0,2.0,49.5,133
1862,2478,Budigere,2,1139.0,2.0,56.85,52
1863,2480,Kanakpura Road,3,1660.0,3.0,75.0,127
1864,2482,Somasundara Palya,2,1448.0,2.0,68.0,202
1865,2483,Kadugodi,3,1762.0,3.0,110.0,117
1866,2484,Kaggadasapura,2,1105.0,2.0,38.65,118
1867,2485,Yelahanka,3,1825.0,3.0,105.0,226
1868,2488,Thanisandra,2,1185.0,2.0,43.0,209
1869,2490,Hulimavu,2,1058.0,2.0,48.0,105
1870,2491,Bellandur,2,1220.0,2.0,60.0,40
1871,2493,Old Madras Road,2,1200.0,2.0,72.0,177
1872,2494,Kengeri,3,1160.0,2.0,40.6,135
1873,2496,others,3,1411.0,3.0,91.72,230
1874,2497,Bannerghatta Road,3,1550.0,3.0,78.0,34
1875,2498,Green Glen Layout,4,3250.0,4.0,230.0,83
1876,2499,Haralur Road,3,2475.0,4.0,130.0,90
1877,2500,Jakkur,4,3181.0,2.0,260.5,110
1878,2501,7th Phase JP Nagar,4,2503.0,4.0,188.0,6
1879,2502,Marathahalli,4,2524.0,5.0,190.0,161
1880,2503,Kaggadasapura,2,1063.0,2.0,42.0,118
1881,2504,Kanakpura Road,2,1077.0,2.0,37.7,127
1882,2505,others,2,1200.0,3.0,44.0,230
1883,2506,Hosakerehalli,4,1500.0,3.0,70.0,102
1884,2507,Jalahalli,2,1045.0,2.0,76.77,111
1885,2508,Kanakapura,3,1290.0,2.0,45.15,126
1886,2509,Hoodi,2,1400.0,2.0,78.0,97
1887,2510,Begur Road,3,1600.0,3.0,58.14,39
1888,2512,Nagavara,3,1545.0,2.0,58.0,171
1889,2513,Sarjapur  Road,3,1680.0,3.0,112.0,194
1890,2514,others,2,1350.0,2.0,67.5,230
1891,2515,Gottigere,2,950.0,2.0,38.0,82
1892,2516,Thanisandra,2,1050.0,2.0,45.0,209
1893,2517,Banashankari Stage V,3,1305.0,2.0,49.0,29
1894,2520,others,3,1100.0,3.0,78.0,230
1895,2521,Thanisandra,6,3500.0,5.0,160.0,209
1896,2522,Begur Road,3,1634.0,3.0,83.33,39
1897,2523,Prithvi Layout,2,1352.0,2.0,85.0,181
1898,2524,Balagere,2,1145.0,2.0,65.0,25
1899,2525,others,2,1240.0,2.0,43.79,230
1900,2527,Bommasandra Industrial Area,2,1020.0,2.0,39.0,49
1901,2529,Raja Rajeshwari Nagar,2,1168.0,2.0,61.0,184
1902,2530,Electronic City Phase II,2,1205.0,2.0,75.0,75
1903,2532,CV Raman Nagar,2,1028.0,2.0,49.0,53
1904,2533,others,2,1175.0,2.0,48.27,230
1905,2534,Pai Layout,3,1550.0,2.0,90.0,179
1906,2536,Hoodi,5,2400.0,5.0,160.0,97
1907,2537,Yelahanka,3,1603.0,3.0,96.0,226
1908,2538,Marathahalli,3,1350.0,3.0,72.0,161
1909,2539,KR Puram,1,714.0,1.0,28.0,115
1910,2540,Whitefield,2,1215.0,2.0,65.0,224
1911,2541,Malleshpalya,3,1405.0,2.0,77.0,159
1912,2542,KR Puram,2,1142.0,2.0,51.0,115
1913,2543,others,4,4000.0,4.0,170.0,230
1914,2544,Whitefield,3,1870.0,3.0,90.0,224
1915,2545,Subramanyapura,2,1313.0,2.0,73.0,205
1916,2546,others,3,1945.0,3.0,120.0,230
1917,2547,Thanisandra,3,1573.0,3.0,95.0,209
1918,2548,Sarjapur  Road,2,1255.0,2.0,92.0,194
1919,2549,Benson Town,4,1400.0,3.0,91.15,41
1920,2550,Kannamangala,2,1235.0,2.0,43.63,128
1921,2551,Sarjapur  Road,3,1380.0,2.0,52.0,194
1922,2554,others,3,1465.0,2.0,74.72,230
1923,2555,Thigalarapalya,2,1418.0,2.0,103.0,210
1924,2557,Anekal,1,351.0,1.0,16.0,17
1925,2558,Uttarahalli,2,1279.0,2.0,48.0,216
1926,2564,Uttarahalli,3,1845.0,2.0,68.27,216
1927,2565,others,3,1360.0,2.0,59.27,230
1928,2566,others,3,1150.0,2.0,75.0,230
1929,2567,Whitefield,2,1260.0,2.0,49.5,224
1930,2568,others,3,1200.0,3.0,74.0,230
1931,2569,Dasanapura,2,965.0,2.0,42.5,63
1932,2570,Hoodi,3,1350.0,2.0,48.0,97
1933,2571,Bhoganhalli,2,1447.0,2.0,75.97,43
1934,2572,others,3,1229.0,3.0,86.03,230
1935,2573,Kudlu,2,1027.0,2.0,43.0,147
1936,2574,Gottigere,2,1153.0,2.0,48.5,82
1937,2575,Whitefield,4,2856.0,5.0,145.5,224
1938,2576,Malleshpalya,2,1065.0,2.0,50.0,159
1939,2577,others,2,1030.0,2.0,61.0,230
1940,2578,Mallasandra,2,1340.0,2.0,61.0,158
1941,2580,others,1,600.0,1.0,32.0,230
1942,2581,Begur Road,3,1410.0,2.0,44.42,39
1943,2582,Varthur,2,1055.0,2.0,45.35,217
1944,2583,Yelahanka,2,1304.0,2.0,79.0,226
1945,2585,Kammasandra,2,990.0,2.0,31.5,125
1946,2586,7th Phase JP Nagar,2,1035.0,2.0,39.33,6
1947,2587,Tumkur Road,1,700.0,1.0,30.09,214
1948,2588,Sonnenahalli,2,1120.0,2.0,43.0,204
1949,2589,Haralur Road,2,1300.0,2.0,73.0,90
1950,2590,Tumkur Road,2,1239.0,2.0,82.0,214
1951,2592,Hosa Road,2,1365.0,2.0,92.0,101
1952,2594,Subramanyapura,3,1130.0,2.0,45.19,205
1953,2595,Green Glen Layout,3,1776.42,3.0,105.0,83
1954,2598,others,2,1107.0,2.0,33.0,230
1955,2599,Nagavara,3,2319.0,3.0,180.0,171
1956,2600,others,3,1520.0,3.0,80.0,230
1957,2601,Kannamangala,3,1536.0,3.0,89.0,128
1958,2602,others,4,3000.0,4.0,240.0,230
1959,2603,others,2,1050.0,2.0,38.0,230
1960,2604,Hoodi,3,1850.0,3.0,146.0,97
1961,2605,Billekahalli,2,1112.0,2.0,62.0,44
1962,2606,Marathahalli,3,1535.0,3.0,72.5,161
1963,2607,Kanakpura Road,2,1050.0,2.0,35.0,127
1964,2609,7th Phase JP Nagar,3,1250.0,3.0,65.0,6
1965,2610,Kalena Agrahara,2,1187.0,2.0,52.0,121
1966,2611,9th Phase JP Nagar,2,1164.0,2.0,56.0,8
1967,2612,Electronic City Phase II,3,1395.0,2.0,62.78,75
1968,2613,Arekere,3,2072.0,3.0,108.0,20
1969,2614,Kanakpura Road,3,1450.0,3.0,60.91,127
1970,2615,Bannerghatta Road,3,1550.0,3.0,82.0,34
1971,2616,others,2,1315.0,2.0,90.0,230
1972,2618,others,2,1210.0,2.0,72.0,230
1973,2619,Bisuvanahalli,3,1075.0,2.0,47.0,46
1974,2621,others,3,1215.0,3.0,42.2,230
1975,2622,Kaggadasapura,3,1470.0,2.0,75.0,118
1976,2623,others,4,30000.0,4.0,2100.0,230
1977,2624,Hosur Road,3,1590.0,2.0,125.0,104
1978,2625,Kanakpura Road,2,1050.0,2.0,36.75,127
1979,2626,Raja Rajeshwari Nagar,2,1306.0,2.0,55.91,184
1980,2628,others,3,1445.0,3.0,64.0,230
1981,2629,Sarjapur  Road,3,1220.0,3.0,58.0,194
1982,2630,Sarjapur,4,3190.0,3.0,160.0,193
1983,2631,Ramagondanahalli,2,1215.0,2.0,51.26,187
1984,2632,Budigere,3,1920.0,2.0,88.0,52
1985,2633,Dodda Nekkundi,2,1390.0,2.0,60.0,67
1986,2636,Hoodi,2,1196.0,2.0,71.74,97
1987,2637,Bannerghatta Road,3,1550.0,2.0,75.0,34
1988,2638,Thigalarapalya,2,1418.0,2.0,101.0,210
1989,2639,Varthur Road,3,1655.0,3.0,115.0,218
1990,2640,KR Puram,2,1115.0,2.0,33.45,115
1991,2641,others,2,1170.0,2.0,68.0,230
1992,2642,Anekal,2,1035.0,2.0,38.3,17
1993,2643,Singasandra,3,1306.0,2.0,58.0,201
1994,2644,Kengeri,2,750.0,2.0,22.0,135
1995,2645,Thanisandra,3,1917.0,3.0,122.0,209
1996,2646,Kaggadasapura,3,1615.0,3.0,58.0,118
1997,2647,Marathahalli,2,1071.0,2.0,52.25,161
1998,2650,5th Phase JP Nagar,3,1400.0,2.0,88.0,4
1999,2651,Tumkur Road,2,1246.0,2.0,82.0,214
2000,2652,Sarjapur,2,1215.0,2.0,40.0,193
2001,2653,Munnekollal,2,1200.0,2.0,49.5,164
2002,2655,Kodigehaali,2,1200.0,2.0,60.0,139
2003,2656,Kaval Byrasandra,2,945.0,2.0,50.0,133
2004,2658,Hormavu,2,1175.0,2.0,52.0,100
2005,2659,Whitefield,2,920.0,2.0,63.0,224
2006,2661,others,2,1600.0,2.0,110.0,230
2007,2664,others,2,955.0,1.0,34.01,230
2008,2666,Uttarahalli,3,1425.0,2.0,64.0,216
2009,2668,Whitefield,2,1165.0,2.0,40.5,224
2010,2669,Kaggadasapura,2,1050.0,2.0,48.0,118
2011,2670,others,3,1370.0,2.0,75.0,230
2012,2671,Electronic City,3,1374.0,2.0,72.0,74
2013,2672,Harlur,3,1754.0,3.0,124.0,91
2014,2673,Kothanur,3,1847.0,3.0,110.0,146
2015,2674,Ambedkar Nagar,3,1850.0,4.0,139.0,13
2016,2675,Chikka Tirupathi,3,3297.0,3.0,135.0,57
2017,2676,others,2,1187.0,2.0,45.0,230
2018,2680,Doddaballapur,3,3000.0,2.0,120.0,68
2019,2681,Thanisandra,1,693.0,1.0,34.3,209
2020,2683,KR Puram,2,1021.0,2.0,48.0,115
2021,2684,Thigalarapalya,2,1165.0,2.0,95.0,210
2022,2685,Horamavu Agara,3,1756.0,3.0,92.0,98
2023,2686,Bharathi Nagar,3,1739.0,3.0,105.0,42
2024,2687,Varthur,2,1280.0,2.0,65.0,217
2025,2688,Marathahalli,2,1215.0,2.0,58.86,161
2026,2689,Munnekollal,2,950.0,2.0,46.5,164
